Date,AAPL,JNJ,JPM,MSFT,PG,XOM
2022-11-01,148.1652374267578,156.98719787597656,118.48440551757812,222.21583557128906,124.16027069091797,100.1349105834961
2022-11-02,142.63795471191406,154.57464599609375,117.39341735839844,214.35643005371094,122.37447357177734,98.07691955566406
2022-11-03,136.58938598632812,154.8376922607422,117.60606384277344,208.65907287597656,121.53678131103516,99.4101333618164
2022-11-04,136.32339477539062,155.52699279785156,120.8235855102539,215.61276245117188,123.75526428222656,100.49281311035156
2022-11-07,136.8553466796875,156.8874053955078,121.4615478515625,221.92367553710938,125.65154266357422,101.6828842163086
2022-11-08,137.42672729492188,157.6674346923828,121.53551483154297,222.89759826660156,125.93689727783203,102.0050048828125
2022-11-09,132.8655548095703,156.40676879882812,119.95450592041016,218.65133666992188,125.63311004638672,97.44161987304688
2022-11-10,144.68722534179688,158.2388153076172,124.89175415039062,236.6393280029297,129.95956420898438,98.87326049804688
2022-11-11,147.47515869140625,153.50442504882812,125.09515380859375,240.66159057617188,129.7662811279297,101.96025848388672
2022-11-14,146.07626342773438,155.91700744628906,123.80998229980469,235.2467041015625,129.7754669189453,102.25792694091797
2022-11-15,147.81008911132812,156.35231018066406,122.91312408447266,235.65573120117188,129.32443237304688,102.94342041015625
2022-11-16,146.5786895751953,157.32276916503906,123.07955169677734,236.08541870117188,130.47509765625,101.843017578125
2022-11-17,148.47996520996094,158.592529296875,122.54328918457031,236.0365753173828,129.67422485351562,101.97830963134766
2022-11-18,149.04153442382812,159.807861328125,123.74523162841797,235.58734130859375,131.23912048339844,101.0943603515625
2022-11-21,145.81028747558594,160.62939453125,123.01484680175781,236.39797973632812,132.90525817871094,100.09314727783203
2022-11-22,147.947998046875,161.40530395507812,124.854736328125,239.30838012695312,134.04672241210938,102.988525390625
2022-11-23,148.8247833251953,161.5787811279297,126.18611145019531,241.7988739013672,134.81072998046875,102.4743881225586
2022-11-25,145.90879821777344,161.78871154785156,126.426513671875,241.71090698242188,135.05929565429688,102.11360168457031
2022-11-28,142.0766143798828,161.87086486816406,124.21676635742188,236.11474609375,134.94886779785156,99.04684448242188
2022-11-29,139.07191467285156,160.7389678955078,126.26008605957031,234.71815490722656,133.91781616210938,99.7052993774414
2022-11-30,145.82998657226562,162.48243713378906,127.75788879394531,249.1823272705078,137.30535888671875,100.42688751220703
2022-12-01,146.10577392578125,163.15794372558594,125.96422576904297,248.7428436279297,137.38821411132812,99.93981170654297
2022-12-02,145.61326599121094,163.28575134277344,124.96568298339844,249.0651397705078,138.64013671875,99.09194946289062
2022-12-05,144.45079040527344,163.19444274902344,121.4615478515625,244.35765075683594,137.24093627929688,96.37698364257812
2022-12-06,140.78607177734375,160.74806213378906,121.66492462158203,239.3962860107422,137.41583251953125,93.6980972290039
2022-12-07,138.8453369140625,161.72479248046875,121.58173370361328,238.66380310058594,138.29953002929688,93.49063110351562
2022-12-08,140.52992248535156,161.75216674804688,122.857666015625,241.62303161621094,139.29371643066406,94.1851577758789
2022-12-09,140.04721069335938,160.4194793701172,122.19195556640625,239.6892852783203,138.92547607421875,93.39141082763672
2022-12-12,142.3425750732422,162.33639526367188,124.08734893798828,246.6137237548828,140.35232543945312,95.69148254394531
2022-12-13,143.3080291748047,163.58694458007812,123.96713256835938,250.92074584960938,140.14059448242188,96.73778533935547
2022-12-14,141.0816192626953,164.0890350341797,123.34768676757812,251.21376037597656,140.69290161132812,96.02521514892578
2022-12-15,134.4713134765625,162.0168914794922,120.28733825683594,243.1954345703125,139.1003875732422,95.10519409179688
2022-12-16,132.5109100341797,160.35557556152344,119.53843688964844,238.976318359375,138.48362731933594,94.4377212524414
2022-12-19,130.40269470214844,160.18212890625,120.2503433227539,234.83529663085938,138.44679260253906,94.86164093017578
2022-12-20,130.33377075195312,160.35557556152344,120.83282470703125,236.15380859375,138.50205993652344,96.23265838623047
2022-12-21,133.43695068359375,162.1903533935547,122.19195556640625,238.72238159179688,139.77235412597656,97.46839141845703
2022-12-22,130.26478576660156,161.5970001220703,120.80509948730469,232.6280975341797,140.0945587158203,95.5020523071289
2022-12-23,129.9003143310547,162.0077667236328,121.37832641601562,233.15548706054688,140.4903564453125,98.0276107788086
2022-12-27,128.09747314453125,161.96212768554688,121.80363464355469,231.4268035888672,141.71466064453125,99.38961791992188
2022-12-28,124.16680145263672,161.25929260253906,122.46932983398438,229.05357360839844,139.88284301757812,97.75701904296875
2022-12-29,127.68372344970703,162.08079528808594,123.1719970703125,235.38223266601562,140.46275329589844,98.49664306640625
2022-12-30,127.99896240234375,161.25010681152344,123.98564910888672,234.2200164794922,139.51463317871094,99.48883056640625
2023-01-03,123.21119689941406,162.65586853027344,124.92868041992188,233.9856414794922,139.52386474609375,96.07032012939453
2023-01-04,124.48204803466797,164.4267578125,126.09368896484375,223.75038146972656,140.13137817382812,96.34992218017578
2023-01-05,123.16194915771484,163.21270751953125,126.06571197509766,217.11892700195312,138.39158630371094,98.50565338134766
2023-01-06,127.69357299804688,164.53628540039062,128.4780731201172,219.677734375,141.68707275390625,99.69628143310547
2023-01-09,128.21568298339844,160.27342224121094,127.94713592529297,221.8165740966797,139.9564971923828,97.83820343017578
2023-01-10,128.7870635986328,159.8900146484375,129.09280395507812,223.50621032714844,139.8184051513672,99.29940795898438
2023-01-11,131.50604248046875,159.63442993164062,130.05213928222656,230.26461791992188,138.68614196777344,100.45394897460938
2023-01-12,131.42726135253906,158.83114624023438,129.92173767089844,232.94064331054688,137.90371704101562,102.12261962890625
2023-01-13,132.75718688964844,158.31082153320312,133.2002716064453,233.64381408691406,138.888671875,102.0594711303711
2023-01-17,133.91964721679688,157.33412170410156,131.14187622070312,234.73765563964844,138.48362731933594,101.86104583740234
2023-01-18,133.2005157470703,154.9607696533203,127.2020492553711,230.30368041992188,134.77391052246094,99.76844787597656
2023-01-19,133.25961303710938,154.75082397460938,125.50688934326172,226.51425170898438,131.92367553710938,100.40884399414062
2023-01-20,135.8209686279297,154.0297088623047,125.81427764892578,234.61070251464844,132.4331817626953,102.23988342285156
2023-01-23,139.0128173828125,153.63717651367188,127.85404968261719,236.9155731201172,130.65467834472656,101.70771789550781
2023-01-24,140.41171264648438,153.63717651367188,128.95309448242188,236.38818359375,131.36790466308594,102.65479278564453
2023-01-25,139.75167846679688,154.73257446289062,129.57713317871094,234.99159240722656,131.2752685546875,102.11360168457031
2023-01-26,141.82049560546875,154.1666259765625,130.3781280517578,242.20904541015625,130.747314453125,106.21763610839844
2023-01-27,143.7611846923828,153.5641326904297,130.69480895996094,242.36529541015625,130.21005249023438,104.27836608886719
2023-01-30,140.8747100830078,147.87728881835938,129.58645629882812,237.04257202148438,130.6175994873047,102.42929077148438
2023-01-31,142.14556884765625,149.17349243164062,130.3594970703125,242.02349853515625,131.88665771484375,104.63915252685547
2023-02-01,143.26856994628906,150.54270935058594,130.014892578125,246.84811401367188,132.63693237304688,103.49362182617188
2023-02-02,148.5784912109375,151.10867309570312,129.4094696044922,258.4213562011719,131.69212341308594,100.25553131103516
2023-02-03,152.20382690429688,150.259765625,131.4119873046875,252.3173370361328,132.0996856689453,100.9500503540039
2023-02-06,149.47494506835938,149.11871337890625,132.18507385253906,250.77423095703125,130.9788360595703,100.77867126464844
2023-02-07,152.35159301757812,149.15524291992188,133.79638671875,261.3123474121094,129.70059204101562,103.656005859375
2023-02-08,149.6621856689453,149.34690856933594,132.8556671142578,260.501708984375,128.35745239257812,102.75401306152344
2023-02-09,148.6277313232422,147.32958984375,130.78794860839844,257.4642639160156,126.94945526123047,103.1418685913086
2023-02-10,148.99281311035156,148.0142059326172,131.3654022216797,256.9564208984375,128.0702667236328,107.48942565917969
2023-02-13,151.79490661621094,148.56190490722656,132.7904815673828,264.9844665527344,129.74688720703125,107.07131958007812
2023-02-14,151.15357971191406,147.9137725830078,133.3772430419922,265.814697265625,129.01510620117188,105.81700897216797
2023-02-15,153.255126953125,145.47653198242188,133.93612670898438,263.69000244140625,128.71868896484375,105.49887084960938
2023-02-16,151.65676879882812,144.44508361816406,132.09190368652344,256.6698913574219,127.0328140258789,105.18985748291016
2023-02-17,150.5122528076172,147.46066284179688,132.48312377929688,252.66542053222656,129.6912841796875,101.14513397216797
2023-02-21,146.49659729003906,145.26333618164062,130.05213928222656,247.38804626464844,129.59869384765625,101.0451431274414
2023-02-22,146.9208526611328,145.06106567382812,129.05552673339844,246.25230407714844,130.14520263671875,99.73629760742188
2023-02-23,147.40431213378906,145.01507568359375,130.08941650390625,249.44418334960938,129.72836303710938,100.65430450439453
2023-02-24,144.75025939941406,143.39697265625,131.26295471191406,244.01014709472656,128.99659729003906,100.66339874267578
2023-02-27,145.94410705566406,143.08436584472656,132.40859985351562,244.93057250976562,128.8854522705078,100.48161315917969
2023-02-28,145.44091796875,140.90542602539062,133.51695251464844,244.2060089111328,127.42188262939453,99.89990997314453
2023-03-01,143.3689727783203,140.27105712890625,132.7718505859375,241.12184143066406,127.51449584960938,100.79064178466797
2023-03-02,143.96095275878906,140.1607208251953,131.39337158203125,245.86068725585938,129.61720275878906,101.25420379638672
2023-03-03,149.0125732421875,141.6041717529297,133.8057098388672,249.9532928466797,130.56199645996094,102.53578186035156
2023-03-06,151.77516174316406,143.02001953125,133.02334594726562,251.50025939941406,130.00624084472656,103.4447021484375
2023-03-07,149.57493591308594,141.6685333251953,129.11143493652344,248.83714294433594,127.42188262939453,101.44507598876953
2023-03-08,150.82797241210938,140.62960815429688,128.34768676757812,248.39651489257812,127.44039916992188,99.96353149414062
2023-03-09,148.5784149169922,139.04827880859375,121.39938354492188,247.04537963867188,126.50484466552734,99.1909408569336
2023-03-10,146.516357421875,139.38844299316406,124.48233795166016,243.3933868408203,127.07917022705078,97.9638900756836
2023-03-13,148.46002197265625,140.72154235839844,122.2469482421875,248.61195373535156,127.95914459228516,96.8368148803711
2023-03-14,150.5517120361328,141.51223754882812,125.38581085205078,255.33831787109375,129.54310607910156,97.20038604736328
2023-03-15,150.94639587402344,141.9075469970703,119.46207427978516,259.89111328125,131.37718200683594,92.36492156982422
2023-03-16,153.76817321777344,141.6133575439453,121.78125,270.42620849609375,132.3590850830078,91.8286361694336
2023-03-17,152.92953491210938,140.0963592529297,117.18010711669922,273.58868408203125,132.39610290527344,90.74702453613281
2023-03-20,155.29747009277344,141.484619140625,118.41889190673828,266.53924560546875,134.4340057373047,93.11931610107422
2023-03-21,157.15235900878906,141.484619140625,121.59497833251953,268.0567321777344,133.4613494873047,97.2912826538086
2023-03-22,155.7217254638672,138.87359619140625,118.45613861083984,266.5979309082031,133.37799072265625,95.06440734863281
2023-03-23,156.80703735351562,138.9471435546875,118.13946533203125,271.8556823730469,133.19273376464844,93.99190521240234
2023-03-24,158.109375,140.34458923339844,116.34185791015625,274.7048645019531,135.90679931640625,94.10095977783203
